category,folder,filename,filepath,file_type,file_size_bytes,file_size_mb,work_number
Werke,Werke 1361 - 1380,"1376, 1377 - Volkslieder - Abend wird es wieder, Hab mein Wagen vollgeladen.pdf","files/Werke - außer Psalmen/Werke 1361 - 1380/1376, 1377 - Volkslieder - Abend wird es wieder, Hab mein Wagen vollgeladen.pdf",pdf,519776,0.5,1376
Werke,Werke 1381 - 1400,1391 - Schön ist die Jugend.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1391 - Schön ist die Jugend.pdf,pdf,656105,0.63,1391
Werke,Werke 1381 - 1400,1397 - Sarabande.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1397 - Sarabande.pdf,pdf,495991,0.47,1397
Werke,Werke 1381 - 1400,"1393 - Herr, mache deine Kirche....pdf","files/Werke - außer Psalmen/Werke 1381 - 1400/1393 - Herr, mache deine Kirche....pdf",pdf,423528,0.4,1393
Werke,Werke 1381 - 1400,1386 - Ein frohes Lied II.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1386 - Ein frohes Lied II.pdf,pdf,5589093,5.33,1386
Werke,Werke 1381 - 1400,"1400 - Geh aus, mein Herz und suche Freud.pdf","files/Werke - außer Psalmen/Werke 1381 - 1400/1400 - Geh aus, mein Herz und suche Freud.pdf",pdf,2028845,1.93,1400
Werke,Werke 1381 - 1400,1387 - Evangelien Motette.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1387 - Evangelien Motette.pdf,pdf,1674657,1.6,1387
Werke,Werke 1381 - 1400,1394 - Geh aus mein Herz.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1394 - Geh aus mein Herz.pdf,pdf,586942,0.56,1394
Werke,Werke 1381 - 1400,1399 - Schreiben vom Dekan E. Nickel.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1399 - Schreiben vom Dekan E. Nickel.pdf,pdf,227840,0.22,1399
Werke,Werke 1381 - 1400,1388 - Volkslieder - Zwiefacher aus dem Bayernwald.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1388 - Volkslieder - Zwiefacher aus dem Bayernwald.pdf,pdf,916107,0.87,1388
Werke,Werke 1381 - 1400,1384 - Ein wundersamer Traum.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1384 - Ein wundersamer Traum.pdf,pdf,507844,0.48,1384
Werke,Werke 1381 - 1400,"1395, 1396 - Kanon - Die Hirten hielten auf dem Feld, Wisst ihr noch wie es geschehen...pdf","files/Werke - außer Psalmen/Werke 1381 - 1400/1395, 1396 - Kanon - Die Hirten hielten auf dem Feld, Wisst ihr noch wie es geschehen...pdf",pdf,1397937,1.33,1395
Werke,Werke 1381 - 1400,1382 - Das Lied vom vollen Mund.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1382 - Das Lied vom vollen Mund.pdf,pdf,598125,0.57,1382
Werke,Werke 1381 - 1400,1390 - Vier-Buben-Intrade.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1390 - Vier-Buben-Intrade.pdf,pdf,544960,0.52,1390
Werke,Werke 1381 - 1400,1385 - Kadenzen in Dur und Moll.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1385 - Kadenzen in Dur und Moll.pdf,pdf,2777777,2.65,1385
Werke,Werke 1381 - 1400,1398 - Wos Dörflein drauß.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1398 - Wos Dörflein drauß.pdf,pdf,554543,0.53,1398
Werke,Werke 1381 - 1400,1389 - Chor-Alleluja nach der Epistel.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1389 - Chor-Alleluja nach der Epistel.pdf,pdf,465426,0.44,1389
Werke,Werke 1381 - 1400,"1383 - Auf, auf, auf ihr Hirten.pdf","files/Werke - außer Psalmen/Werke 1381 - 1400/1383 - Auf, auf, auf ihr Hirten.pdf",pdf,630222,0.6,1383
Werke,Werke 1381 - 1400,1381 - Die Nacht ist vorgedrungen.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1381 - Die Nacht ist vorgedrungen.pdf,pdf,986080,0.94,1381
Werke,Werke 1381 - 1400,1392 - Advents-Intrade.pdf,files/Werke - außer Psalmen/Werke 1381 - 1400/1392 - Advents-Intrade.pdf,pdf,772630,0.74,1392
Werke,Werke 1401 - 1420,1404 - Kyrie - dem Amadeuschor.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1404 - Kyrie - dem Amadeuschor.pdf,pdf,4624552,4.41,1404
Werke,Werke 1401 - 1420,"1403 - Schwarze Geier, die von München.pdf","files/Werke - außer Psalmen/Werke 1401 - 1420/1403 - Schwarze Geier, die von München.pdf",pdf,1011154,0.96,1403
Werke,Werke 1401 - 1420,1416 - Morgens steh ich auf und frage.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1416 - Morgens steh ich auf und frage.pdf,pdf,416713,0.4,1416
Werke,Werke 1401 - 1420,1408 - Rosemarie - Abendlied.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1408 - Rosemarie - Abendlied.pdf,pdf,805247,0.77,1408
Werke,Werke 1401 - 1420,1409 - Verloren.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1409 - Verloren.pdf,pdf,627271,0.6,1409
Werke,Werke 1401 - 1420,1405 - Nunc Dimittis.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1405 - Nunc Dimittis.pdf,pdf,6010561,5.73,1405
Werke,Werke 1401 - 1420,1401 - Schönster Herr Jesu.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1401 - Schönster Herr Jesu.pdf,pdf,486160,0.46,1401
Werke,Werke 1401 - 1420,1410 - Liebessuche.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1410 - Liebessuche.pdf,pdf,748613,0.71,1410
Werke,Werke 1401 - 1420,1414 - Männertreu.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1414 - Männertreu.pdf,pdf,910305,0.87,1414
Werke,Werke 1401 - 1420,1402 - Großhaslacher Jubiläums-Intrade 84.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1402 - Großhaslacher Jubiläums-Intrade 84.pdf,pdf,613319,0.58,1402
Werke,Werke 1401 - 1420,"1412 - roter Klee, weißer Klee.pdf","files/Werke - außer Psalmen/Werke 1401 - 1420/1412 - roter Klee, weißer Klee.pdf",pdf,610007,0.58,1412
Werke,Werke 1401 - 1420,1419 - Ich wandelte unter den Bäumen - H. Heine.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1419 - Ich wandelte unter den Bäumen - H. Heine.pdf,pdf,495729,0.47,1419
Werke,Werke 1401 - 1420,1411 - Liebesklage.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1411 - Liebesklage.pdf,pdf,634042,0.6,1411
Werke,Werke 1401 - 1420,1413 - Was ist das für ein süßer Schall.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1413 - Was ist das für ein süßer Schall.pdf,pdf,1084368,1.03,1413
Werke,Werke 1401 - 1420,1415 - Wo die weißen Tauben fliegen.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1415 - Wo die weißen Tauben fliegen.pdf,pdf,541528,0.52,1415
Werke,Werke 1401 - 1420,1418 - Zeit zum Leben.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1418 - Zeit zum Leben.pdf,pdf,1003285,0.96,1418
Werke,Werke 1401 - 1420,1406 - Psalm 139 für Karl Friedrich Beringer.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1406 - Psalm 139 für Karl Friedrich Beringer.pdf,pdf,4131966,3.94,1406
Werke,Werke 1401 - 1420,1420 - Die Nachtigall.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1420 - Die Nachtigall.pdf,pdf,677058,0.65,1420
Werke,Werke 1401 - 1420,1417 - Ein Vogel hat gesungen.pdf,files/Werke - außer Psalmen/Werke 1401 - 1420/1417 - Ein Vogel hat gesungen.pdf,pdf,702036,0.67,1417
Werke,Werke 141 bis 160,160 - Bei einem Wirte wundermild.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/160 - Bei einem Wirte wundermild.pdf,pdf,78670,0.08,160
Werke,Werke 141 bis 160,168 - Präludium in C-Dur - Seiten 1 und 2.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/168 - Präludium in C-Dur - Seiten 1 und 2.pdf,pdf,173586,0.17,168
Werke,Werke 141 bis 160,154 - Guter Mond.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/154 - Guter Mond.pdf,pdf,210715,0.2,154
Werke,Werke 141 bis 160,143 - Kantate - Geh aus mein Herz und suche Freud - Partitur - 10 Seiten.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/143 - Kantate - Geh aus mein Herz und suche Freud - Partitur - 10 Seiten.pdf,pdf,2845307,2.71,143
Werke,Werke 141 bis 160,172 - Weißt Du wieviel Sternlein stehen.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/172 - Weißt Du wieviel Sternlein stehen.pdf,pdf,84278,0.08,172
Werke,Werke 141 bis 160,"174 - Himmel, Erde, Luft....pdf","files/Werke - außer Psalmen/Werke 141 bis 160/174 - Himmel, Erde, Luft....pdf",pdf,71674,0.07,174
Werke,Werke 141 bis 160,141â - Mir stehet deine Huld vor Augen - Seiten 1 und 2.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/141â - Mir stehet deine Huld vor Augen - Seiten 1 und 2.pdf,pdf,137033,0.13,141a
Werke,Werke 141 bis 160,144- Adventsmusik - Seite 2.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/144- Adventsmusik - Seite 2.pdf,pdf,57149,0.05,144
Werke,Werke 141 bis 160,164 - Still ruht der See.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/164 - Still ruht der See.pdf,pdf,144675,0.14,164
Werke,Werke 141 bis 160,149 - Mariendistel.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/149 - Mariendistel.pdf,pdf,175054,0.17,149
Werke,Werke 141 bis 160,184 - Wer unter Gottes Schirm.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/184 - Wer unter Gottes Schirm.pdf,pdf,75725,0.07,184
Werke,Werke 141 bis 160,155 - Das Notenbüchleich E. Vogt 1960-61 - 30 Seiten.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/155 - Das Notenbüchleich E. Vogt 1960-61 - 30 Seiten.pdf,pdf,7973719,7.6,155
Werke,Werke 141 bis 160,166 - Crucem Tuam.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/166 - Crucem Tuam.pdf,pdf,74992,0.07,166
Werke,Werke 141 bis 160,156 - Windsbacher Heimat.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/156 - Windsbacher Heimat.pdf,pdf,105135,0.1,156
Werke,Werke 141 bis 160,144 - Adventsmusik - Seite 1.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/144 - Adventsmusik - Seite 1.pdf,pdf,37698,0.04,144
Werke,Werke 141 bis 160,161 - Bleib bei mir Herr - Seite 1.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/161 - Bleib bei mir Herr - Seite 1.pdf,pdf,68809,0.07,161
Werke,Werke 141 bis 160,146 - Psalm 113.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/146 - Psalm 113.pdf,pdf,73040,0.07,146
Werke,Werke 141 bis 160,154 - Geburtstagslied für Brigitte - 1971.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/154 - Geburtstagslied für Brigitte - 1971.pdf,pdf,109608,0.1,154
Werke,Werke 141 bis 160,182 - Von Engeln ward verheißen.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/182 - Von Engeln ward verheißen.pdf,pdf,86816,0.08,182
Werke,Werke 141 bis 160,161 - Bleib bei mir Herr - Seite 2.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/161 - Bleib bei mir Herr - Seite 2.pdf,pdf,61140,0.06,161
Werke,Werke 141 bis 160,"150a - Acker-Stiefmütterchen, 2 Fassung.pdf","files/Werke - außer Psalmen/Werke 141 bis 160/150a - Acker-Stiefmütterchen, 2 Fassung.pdf",pdf,92321,0.09,150a
Werke,Werke 141 bis 160,150 - Acker-Stiefmütterchen.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/150 - Acker-Stiefmütterchen.pdf,pdf,60205,0.06,150
Werke,Werke 141 bis 160,152 - Acker-Rittersporn.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/152 - Acker-Rittersporn.pdf,pdf,81762,0.08,152
Werke,Werke 141 bis 160,159 - Rote Wolken am Himmel.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/159 - Rote Wolken am Himmel.pdf,pdf,84997,0.08,159
Werke,Werke 141 bis 160,185 - Psalm 145.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/185 - Psalm 145.pdf,pdf,79355,0.08,185
Werke,Werke 141 bis 160,151 - Baumblatt - Giersch.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/151 - Baumblatt - Giersch.pdf,pdf,82900,0.08,151
Werke,Werke 141 bis 160,163 - Selig sind die Toten - Seiten 1 und 2.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/163 - Selig sind die Toten - Seiten 1 und 2.pdf,pdf,119041,0.11,163
Werke,Werke 141 bis 160,167 - Zur stillen Nacht - Vers. 1.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/167 - Zur stillen Nacht - Vers. 1.pdf,pdf,70476,0.07,167
Werke,Werke 141 bis 160,169 - Präludiom in g-moll.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/169 - Präludiom in g-moll.pdf,pdf,85562,0.08,169
Werke,Werke 141 bis 160,142 - Selig sind die Toten - Seiten 2 und 3.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/142 - Selig sind die Toten - Seiten 2 und 3.pdf,pdf,89372,0.09,142
Werke,Werke 141 bis 160,157 - Unser Vater.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/157 - Unser Vater.pdf,pdf,95378,0.09,157
Werke,Werke 141 bis 160,142 - Offb. 14.13 Selig sind die Toten - Seite 1.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/142 - Offb. 14.13 Selig sind die Toten - Seite 1.pdf,pdf,36149,0.03,142
Werke,Werke 141 bis 160,141 - Stern über Bethlehem.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/141 - Stern über Bethlehem.pdf,pdf,43889,0.04,141
Werke,Werke 141 bis 160,173 - Alle Menschen müssen sterben.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/173 - Alle Menschen müssen sterben.pdf,pdf,76257,0.07,173
Werke,Werke 141 bis 160,148a - Wiesenschaumkraut - 2. Fassung.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/148a - Wiesenschaumkraut - 2. Fassung.pdf,pdf,136161,0.13,148a
Werke,Werke 141 bis 160,186 Michaelis Lied.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/186 Michaelis Lied.pdf,pdf,57643,0.05,186
Werke,Werke 141 bis 160,147 - Bleib bei mir Herr.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/147 - Bleib bei mir Herr.pdf,pdf,124875,0.12,147
Werke,Werke 141 bis 160,171 - Meinem Gott gehört die Welt.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/171 - Meinem Gott gehört die Welt.pdf,pdf,50212,0.05,171
Werke,Werke 141 bis 160,167a - Zur stillen Nacht - Vers. 2.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/167a - Zur stillen Nacht - Vers. 2.pdf,pdf,59652,0.06,167a
Werke,Werke 141 bis 160,158 - Moosbacher Heimatlied.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/158 - Moosbacher Heimatlied.pdf,pdf,107592,0.1,158
Werke,Werke 141 bis 160,"170 - Himmel, Erde, Luft und Meer.pdf","files/Werke - außer Psalmen/Werke 141 bis 160/170 - Himmel, Erde, Luft und Meer.pdf",pdf,56272,0.05,170
Werke,Werke 141 bis 160,148 - Wiesenschaumkraut.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/148 - Wiesenschaumkraut.pdf,pdf,130847,0.12,148
Werke,Werke 141 bis 160,165 - O freudenreiches Osterfest.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/165 - O freudenreiches Osterfest.pdf,pdf,83454,0.08,165
Werke,Werke 141 bis 160,183 - Nachspiel zu Geh aus mein Herz.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/183 - Nachspiel zu Geh aus mein Herz.pdf,pdf,94688,0.09,183
Werke,Werke 141 bis 160,162 - Wunderbarer König.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/162 - Wunderbarer König.pdf,pdf,99182,0.09,162
Werke,Werke 141 bis 160,145 - Jetzt gang i ans Brünnele.pdf,files/Werke - außer Psalmen/Werke 141 bis 160/145 - Jetzt gang i ans Brünnele.pdf,pdf,113662,0.11,145
Werke,Werke 1421 - 1440,1435 - Singet dem Herrn... - Seite 18.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1435 - Singet dem Herrn... - Seite 18.jpg,jpg,3873798,3.69,1435
Werke,Werke 1421 - 1440,1435 - Singet dem Herrn... - Seite 19.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1435 - Singet dem Herrn... - Seite 19.jpg,jpg,3956684,3.77,1435
Werke,Werke 1421 - 1440,"1436, 1437 - Zwei- und dreistimmige Sätze für Beerdigungsfeiern, Christus ist mein Leben - Seite 20.jpg","files/Werke - außer Psalmen/Werke 1421 - 1440/1436, 1437 - Zwei- und dreistimmige Sätze für Beerdigungsfeiern, Christus ist mein Leben - Seite 20.jpg",jpg,4051049,3.86,1436
Werke,Werke 1421 - 1440,1433 - In Gottes Namen fahren wir... - Seite 9.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1433 - In Gottes Namen fahren wir... - Seite 9.jpg,jpg,4008449,3.82,1433
Werke,Werke 1421 - 1440,1437 - Dies sind die heilgen 10 Gebote - Seite 15.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1437 - Dies sind die heilgen 10 Gebote - Seite 15.jpg,jpg,4076175,3.89,1437
Werke,Werke 1421 - 1440,1434 - Also hat Gott die Welt geliebt - Seite 10.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1434 - Also hat Gott die Welt geliebt - Seite 10.jpg,jpg,4125239,3.93,1434
Werke,Werke 1421 - 1440,1427 - Lasst uns das Kindlein wiegen - Seite 2.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1427 - Lasst uns das Kindlein wiegen - Seite 2.jpg,jpg,4552833,4.34,1427
Werke,Werke 1421 - 1440,1434 - Also hat Gott die Welt geliebt - Seite 11.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1434 - Also hat Gott die Welt geliebt - Seite 11.jpg,jpg,4087744,3.9,1434
Werke,Werke 1421 - 1440,1432 - Jauchzt alle Lande Gott zu Ehren - Seite 7.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1432 - Jauchzt alle Lande Gott zu Ehren - Seite 7.jpg,jpg,3989933,3.81,1432
Werke,Werke 1421 - 1440,"1421 - Psalm 24,7.pdf","files/Werke - außer Psalmen/Werke 1421 - 1440/1421 - Psalm 24,7.pdf",pdf,3135942,2.99,1421
Werke,Werke 1421 - 1440,"1436, 1437 - So lagen im Felde die Hirten, Dies sind die heilgen 10 Gebote - Seite 14.jpg","files/Werke - außer Psalmen/Werke 1421 - 1440/1436, 1437 - So lagen im Felde die Hirten, Dies sind die heilgen 10 Gebote - Seite 14.jpg",jpg,4104320,3.91,1436
Werke,Werke 1421 - 1440,"1432a - Wir danken dir, Herr Jesu Christ - Seite 8.jpg","files/Werke - außer Psalmen/Werke 1421 - 1440/1432a - Wir danken dir, Herr Jesu Christ - Seite 8.jpg",jpg,3985583,3.8,1432a
Werke,Werke 1421 - 1440,"1426 - Komm heilger Geist, Herre Gott - Seite 1.jpg","files/Werke - außer Psalmen/Werke 1421 - 1440/1426 - Komm heilger Geist, Herre Gott - Seite 1.jpg",jpg,4595245,4.38,1426
Werke,Werke 1421 - 1440,1436 - So lagen im Felde die Hirten - Seite 12.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1436 - So lagen im Felde die Hirten - Seite 12.jpg,jpg,4018392,3.83,1436
Werke,Werke 1421 - 1440,1436 - So lagen im Felde die Hirten - Seite 13.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1436 - So lagen im Felde die Hirten - Seite 13.jpg,jpg,4614225,4.4,1436
Werke,Werke 1421 - 1440,"1438, 1439 - Herr nun lass in Frieden, Ach wie flüchtig.jpg","files/Werke - außer Psalmen/Werke 1421 - 1440/1438, 1439 - Herr nun lass in Frieden, Ach wie flüchtig.jpg",jpg,4027510,3.84,1438
Werke,Werke 1421 - 1440,1435 - Singet dem Herrn ein neues Lied - Seite 11.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1435 - Singet dem Herrn ein neues Lied - Seite 11.jpg,jpg,4593182,4.38,1435
Werke,Werke 1421 - 1440,1424 - Monatsspruch-Motetten.pdf,files/Werke - außer Psalmen/Werke 1421 - 1440/1424 - Monatsspruch-Motetten.pdf,pdf,1796709,1.71,1424
Werke,Werke 1421 - 1440,1430 - Warum soll ich mich denn... - Seite 4.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1430 - Warum soll ich mich denn... - Seite 4.jpg,jpg,4096297,3.91,1430
Werke,Werke 1421 - 1440,1432 - Jauchzt alle Lande Gott zu Ehren - Seite 8.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1432 - Jauchzt alle Lande Gott zu Ehren - Seite 8.jpg,jpg,3859642,3.68,1432
Werke,Werke 1421 - 1440,"1431 - Das Volk, das im Finstern... - Seite 5, 6.jpg","files/Werke - außer Psalmen/Werke 1421 - 1440/1431 - Das Volk, das im Finstern... - Seite 5, 6.jpg",jpg,4219807,4.02,1431
Werke,Werke 1421 - 1440,"1440 - Ich wollte, dass ich daheim wär.jpg","files/Werke - außer Psalmen/Werke 1421 - 1440/1440 - Ich wollte, dass ich daheim wär.jpg",jpg,3952103,3.77,1440
Werke,Werke 1421 - 1440,"1423 - 1. Mose 28, 15.pdf","files/Werke - außer Psalmen/Werke 1421 - 1440/1423 - 1. Mose 28, 15.pdf",pdf,3901545,3.72,1423
Werke,Werke 1421 - 1440,"1428, 1429 - Die Hirten standen in banger Nacht, Intrada für Bläser - Seite 3.jpg","files/Werke - außer Psalmen/Werke 1421 - 1440/1428, 1429 - Die Hirten standen in banger Nacht, Intrada für Bläser - Seite 3.jpg",jpg,4212590,4.02,1428
Werke,Werke 1421 - 1440,"1438, 1435 - Freut euch ihr lieben Christen, Forts. von 1435 Singet dem Herrn - Seite 16.jpg","files/Werke - außer Psalmen/Werke 1421 - 1440/1438, 1435 - Freut euch ihr lieben Christen, Forts. von 1435 Singet dem Herrn - Seite 16.jpg",jpg,3957444,3.77,1438
Werke,Werke 1421 - 1440,1422 - Mache dich auf...pdf,files/Werke - außer Psalmen/Werke 1421 - 1440/1422 - Mache dich auf...pdf,pdf,4037715,3.85,1422
Werke,Werke 1421 - 1440,1435 - Singet dem Herrn... - Schluss - Seite 17.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1435 - Singet dem Herrn... - Schluss - Seite 17.jpg,jpg,4182826,3.99,1435
Werke,Werke 1421 - 1440,1435 - Singet dem Herrn... - Seite 17.jpg,files/Werke - außer Psalmen/Werke 1421 - 1440/1435 - Singet dem Herrn... - Seite 17.jpg,jpg,3620719,3.45,1435
Werke,Werke 1441 - 1460,"1454 - Wie lieblich schön, Herr Zebaoth.jpg","files/Werke - außer Psalmen/Werke 1441 - 1460/1454 - Wie lieblich schön, Herr Zebaoth.jpg",jpg,3948016,3.77,1454
Werke,Werke 1441 - 1460,"1449, 1450 - Es ist vollbracht, Freu Dich sehr o meine Seele.jpg","files/Werke - außer Psalmen/Werke 1441 - 1460/1449, 1450 - Es ist vollbracht, Freu Dich sehr o meine Seele.jpg",jpg,4008073,3.82,1449
Werke,Werke 1441 - 1460,1458 - Psalmen-Motetten für 3-stimmigen gem. Chor - Seite 1.jpg,files/Werke - außer Psalmen/Werke 1441 - 1460/1458 - Psalmen-Motetten für 3-stimmigen gem. Chor - Seite 1.jpg,jpg,4079446,3.89,1458
Werke,Werke 1441 - 1460,"1451, 1451a - Machs mit mir Gott, Herzlich tut mich verlangen.jpg","files/Werke - außer Psalmen/Werke 1441 - 1460/1451, 1451a - Machs mit mir Gott, Herzlich tut mich verlangen.jpg",jpg,4057715,3.87,1451
Werke,Werke 1441 - 1460,"1446, 1447, 1448 - Auferstehen, Nun bringen wir den Leib zur Ruh, O Welt ich muss dich lassen - Seite 25.jpg","files/Werke - außer Psalmen/Werke 1441 - 1460/1446, 1447, 1448 - Auferstehen, Nun bringen wir den Leib zur Ruh, O Welt ich muss dich lassen - Seite 25.jpg",jpg,3946819,3.76,1446
Werke,Werke 1441 - 1460,"1452, 1453 - Valet will ich dir geben, Wie lieblich schön Herr Zebaoth.jpg","files/Werke - außer Psalmen/Werke 1441 - 1460/1452, 1453 - Valet will ich dir geben, Wie lieblich schön Herr Zebaoth.jpg",jpg,4089147,3.9,1452
Werke,Werke 1441 - 1460,"1444, 1445 - Jesus, meine Zuversicht, Wenn mein letztes Stündlein - Seite 24.jpg","files/Werke - außer Psalmen/Werke 1441 - 1460/1444, 1445 - Jesus, meine Zuversicht, Wenn mein letztes Stündlein - Seite 24.jpg",jpg,4027685,3.84,1444
Werke,Werke 1441 - 1460,1457 - Gott ist und bleibt getreu.jpg,files/Werke - außer Psalmen/Werke 1441 - 1460/1457 - Gott ist und bleibt getreu.jpg,jpg,4093214,3.9,1457
Werke,Werke 1441 - 1460,"1442, 1443 - O wie selig seid ihr doch, Welt ade, ich bin dem müde - Seite 23.jpg","files/Werke - außer Psalmen/Werke 1441 - 1460/1442, 1443 - O wie selig seid ihr doch, Welt ade, ich bin dem müde - Seite 23.jpg",jpg,4417016,4.21,1442
