Werkinformationen,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Besetzung,Unnamed: 17,Beteiligte,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Vertritt,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
Werknummer,Titel,Registrierstatus,Freie Vereinbarung,Verbundene Schutzfrist,ISWC,ISRC,Verlagswerknummern,Erstmals geladen,Letzte Aktualisierung,Sprache,Gattung,Dauer,AR streitig,VR streitig,Weitere Titel,Besetzung,Interpretinnen / Interpreten,Name,IP-Name-Nr.,Rolle,Reihenfolge Verlagsrollen,Urheber/-in-Verlagsbeziehung,AR-Anteil Detailansicht,VR-Anteil Detailansicht,AR-Anteil (kumuliert),VR-Anteil (kumuliert),Gesellschaft AR,Gesellschaft VR,AR streitig,VR streitig,Name,IP-Name-Nr.,Rolle,Schedule Number,Vereinbarungsnummer
8257049-001,PSALM 31,1,Nein,Nein,T8018111564,,,01.06.2004,24.05.2024,,,00:02:23,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257049-001,PSALM 31,1,Nein,Nein,T8018111564,,,01.06.2004,24.05.2024,,,00:02:23,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257050-001,PSALM 42,1,Nein,Nein,T8018111531,,,01.06.2004,24.05.2024,,,00:02:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257050-001,PSALM 42,1,Nein,Nein,T8018111531,,,01.06.2004,24.05.2024,,,00:02:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257050-001,PSALM 42,1,Nein,Nein,T8018111531,,,01.06.2004,24.05.2024,,,00:02:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257050-001,PSALM 42,1,Nein,Nein,T8018111531,,,01.06.2004,24.05.2024,,,00:02:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257051-001,"PSALM 103#1-5, 8-13",1,Nein,Nein,T8018111519,,,01.06.2004,24.05.2024,,,00:02:43,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257051-001,"PSALM 103#1-5, 8-13",1,Nein,Nein,T8018111519,,,01.06.2004,24.05.2024,,,00:02:43,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257051-001,"PSALM 103#1-5, 8-13",1,Nein,Nein,T8018111519,,,01.06.2004,24.05.2024,,,00:02:43,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257051-001,"PSALM 103#1-5, 8-13",1,Nein,Nein,T8018111519,,,01.06.2004,24.05.2024,,,00:02:43,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257052-001,PSALM 103#1-13,1,Nein,Nein,T8018111417,,,01.06.2004,24.05.2024,,,00:03:25,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257052-001,PSALM 103#1-13,1,Nein,Nein,T8018111417,,,01.06.2004,24.05.2024,,,00:03:25,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257052-001,PSALM 103#1-13,1,Nein,Nein,T8018111417,,,01.06.2004,24.05.2024,,,00:03:25,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257052-001,PSALM 103#1-13,1,Nein,Nein,T8018111417,,,01.06.2004,24.05.2024,,,00:03:25,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257053-001,PSALM 123,1,Nein,Nein,T8018111393,,,01.06.2004,24.05.2024,,,00:02:45,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257053-001,PSALM 123,1,Nein,Nein,T8018111393,,,01.06.2004,24.05.2024,,,00:02:45,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257053-001,PSALM 123,1,Nein,Nein,T8018111393,,,01.06.2004,24.05.2024,,,00:02:45,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257053-001,PSALM 123,1,Nein,Nein,T8018111393,,,01.06.2004,24.05.2024,,,00:02:45,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257054-001,PSALM 143#1-11,1,Nein,Nein,T8018111359,,,01.06.2004,24.05.2024,,,00:03:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257054-001,PSALM 143#1-11,1,Nein,Nein,T8018111359,,,01.06.2004,24.05.2024,,,00:03:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257054-001,PSALM 143#1-11,1,Nein,Nein,T8018111359,,,01.06.2004,24.05.2024,,,00:03:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257054-001,PSALM 143#1-11,1,Nein,Nein,T8018111359,,,01.06.2004,24.05.2024,,,00:03:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257055-001,NUNC DIMITTIS NR.1 (LUC.2),1,Nein,Nein,T8018111326,,,01.06.2004,24.05.2024,,,00:02:00,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257055-001,NUNC DIMITTIS NR.1 (LUC.2),1,Nein,Nein,T8018111326,,,01.06.2004,24.05.2024,,,00:02:00,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257055-001,NUNC DIMITTIS NR.1 (LUC.2),1,Nein,Nein,T8018111326,,,01.06.2004,24.05.2024,,,00:02:00,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257055-001,NUNC DIMITTIS NR.1 (LUC.2),1,Nein,Nein,T8018111326,,,01.06.2004,24.05.2024,,,00:02:00,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257056-001,NUNC DIMITTIS NR.2 (LUC.2),1,Nein,Nein,T8018111291,,,01.06.2004,24.05.2024,,,00:02:05,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257056-001,NUNC DIMITTIS NR.2 (LUC.2),1,Nein,Nein,T8018111291,,,01.06.2004,24.05.2024,,,00:02:05,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257056-001,NUNC DIMITTIS NR.2 (LUC.2),1,Nein,Nein,T8018111291,,,01.06.2004,24.05.2024,,,00:02:05,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257056-001,NUNC DIMITTIS NR.2 (LUC.2),1,Nein,Nein,T8018111291,,,01.06.2004,24.05.2024,,,00:02:05,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257057-001,BENEDICTUS (LUC.1),1,Nein,Nein,T8018111279,,,01.06.2004,24.05.2024,,,00:04:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E2,42.67,60,42.67,60,GEMA,GEMA,-,-,-,-,-,-,-
8257057-001,BENEDICTUS (LUC.1),1,Nein,Nein,T8018111279,,,01.06.2004,24.05.2024,,,00:04:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,DP,39657154,Textdichter/-in,,E1,24,0,24,0,DP,DP,-,-,-,-,-,-,-
8257057-001,BENEDICTUS (LUC.1),1,Nein,Nein,T8018111279,,,01.06.2004,24.05.2024,,,00:04:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,12,20,33.33,40,GEMA,GEMA,-,-,DP,39657154,Textdichter/-in,-,-
8257057-001,BENEDICTUS (LUC.1),1,Nein,Nein,T8018111279,,,01.06.2004,24.05.2024,,,00:04:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257059-001,PSALM 19,1,Nein,Nein,T8018111257,,,01.06.2004,24.05.2024,,,00:02:10,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E1,42.67,30,42.67,30,GEMA,GEMA,-,-,-,-,-,-,-
8257059-001,PSALM 19,1,Nein,Nein,T8018111257,,,01.06.2004,24.05.2024,,,00:02:10,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,E2,24,30,24,30,GEMA,GEMA,-,-,-,-,-,-,-
8257059-001,PSALM 19,1,Nein,Nein,T8018111257,,,01.06.2004,24.05.2024,,,00:02:10,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257059-001,PSALM 19,1,Nein,Nein,T8018111257,,,01.06.2004,24.05.2024,,,00:02:10,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,12,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Textdichter/-in,-,-
8257065-001,PSALM 96,1,Nein,Nein,T8018111155,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E1,42.67,30,42.67,30,GEMA,GEMA,-,-,-,-,-,-,-
8257065-001,PSALM 96,1,Nein,Nein,T8018111155,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,E2,24,30,24,30,GEMA,GEMA,-,-,-,-,-,-,-
8257065-001,PSALM 96,1,Nein,Nein,T8018111155,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257065-001,PSALM 96,1,Nein,Nein,T8018111155,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,12,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Textdichter/-in,-,-
8257066-001,PSALM 102,1,Nein,Nein,T8018111133,,,01.06.2004,24.05.2024,,,00:02:50,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E1,42.67,30,42.67,30,GEMA,GEMA,-,-,-,-,-,-,-
8257066-001,PSALM 102,1,Nein,Nein,T8018111133,,,01.06.2004,24.05.2024,,,00:02:50,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,E2,24,30,24,30,GEMA,GEMA,-,-,-,-,-,-,-
8257066-001,PSALM 102,1,Nein,Nein,T8018111133,,,01.06.2004,24.05.2024,,,00:02:50,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257066-001,PSALM 102,1,Nein,Nein,T8018111133,,,01.06.2004,24.05.2024,,,00:02:50,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,12,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Textdichter/-in,-,-
8257067-001,PSALM 149,1,Nein,Nein,T8018111111,,,01.06.2004,24.05.2024,,,00:02:23,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E1,42.67,30,42.67,30,GEMA,GEMA,-,-,-,-,-,-,-
8257067-001,PSALM 149,1,Nein,Nein,T8018111111,,,01.06.2004,24.05.2024,,,00:02:23,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,E2,24,30,24,30,GEMA,GEMA,-,-,-,-,-,-,-
8257067-001,PSALM 149,1,Nein,Nein,T8018111111,,,01.06.2004,24.05.2024,,,00:02:23,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257067-001,PSALM 149,1,Nein,Nein,T8018111111,,,01.06.2004,24.05.2024,,,00:02:23,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,12,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Textdichter/-in,-,-
8257068-001,PSALM 148#1-4,1,Nein,Nein,T8018111097,,,01.06.2004,24.05.2024,,,00:02:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E1,42.67,30,42.67,30,GEMA,GEMA,-,-,-,-,-,-,-
8257068-001,PSALM 148#1-4,1,Nein,Nein,T8018111097,,,01.06.2004,24.05.2024,,,00:02:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,E2,24,30,24,30,GEMA,GEMA,-,-,-,-,-,-,-
8257068-001,PSALM 148#1-4,1,Nein,Nein,T8018111097,,,01.06.2004,24.05.2024,,,00:02:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257068-001,PSALM 148#1-4,1,Nein,Nein,T8018111097,,,01.06.2004,24.05.2024,,,00:02:33,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,12,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Textdichter/-in,-,-
8257069-001,"PSALM 92#2, 6-9",1,Nein,Nein,T8018111064,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E1,42.67,30,42.67,30,GEMA,GEMA,-,-,-,-,-,-,-
8257069-001,"PSALM 92#2, 6-9",1,Nein,Nein,T8018111064,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Textdichter/-in,,E2,24,30,24,30,GEMA,GEMA,-,-,-,-,-,-,-
8257069-001,"PSALM 92#2, 6-9",1,Nein,Nein,T8018111064,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,21.33,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
8257069-001,"PSALM 92#2, 6-9",1,Nein,Nein,T8018111064,,,01.06.2004,24.05.2024,,,00:02:15,-,-,WINDSBACHER PSALMEN,"GEMISCHTER CHOR (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E2,,12,20,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Textdichter/-in,-,-
8688444-001,ARIA NORVEGICA,1,Nein,Nein,T8021832612,,,23.03.2005,24.05.2024,,PRAELUDIUM,00:00:40,-,-,,"ORGEL (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,,100,100,100,100,GEMA,GEMA,-,-,-,-,-,-,-
9172215-001,PRAELUDIUM UND FUGATO G-MOLL,1,Nein,Nein,T8023033640,,,27.01.2006,24.05.2024,,,00:01:30,-,-,ORGELBUCH FUER LANDORGANISTEN,"ORGEL (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,"VOGT, EMANUEL",266446936,Komponist/-in,,E1,66.67,60,66.67,60,GEMA,GEMA,-,-,-,-,-,-,-
9172215-001,PRAELUDIUM UND FUGATO G-MOLL,1,Nein,Nein,T8023033640,,,27.01.2006,24.05.2024,,,00:01:30,-,-,ORGELBUCH FUER LANDORGANISTEN,"ORGEL (Anzahl Instrumente 1, Anzahl Spieler/-innen 0, Anzahl Stimmen 0)",,STRUBE VERLAG-GMBH,136758548,Originalverlag,E1,,33.33,40,33.33,40,GEMA,GEMA,-,-,"VOGT, EMANUEL",266446936,Komponist/-in,-,-
